lambda,size
0.851392,4
0.851393,4
0.851394,4
0.851395,4
0.851396,4
0.851397,4
0.851398,4
0.851399,4
0.8514,4
0.851401,4
0.851402,4
0.851403,4
0.851404,4
0.851405,4
0.851406,4
0.851407,4
0.851408,4
0.851409,4
0.85141,4
0.851411,4
0.851412,4
0.851413,4
0.851414,4
0.851415,4
0.851416,4
0.851417,4
0.851418,4
0.851419,4
0.85142,4
0.851421,4
0.851422,4
0.851423,4
0.851424,4
0.851425,4
0.851426,4
0.851427,4
0.851428,4
0.851429,4
0.85143,4
0.851431,4
0.851432,4
0.851433,4
0.851434,4
0.851435,4
0.851436,4
0.851437,4
0.851438,4
0.851439,4
0.85144,4
0.851441,4
0.851442,4
0.851443,4
0.851444,4
0.851445,4
0.851446,4
0.851447,4
0.851448,4
0.851449,4
0.85145,4
0.851451,4
0.851452,4
0.851453,4
0.851454,4
0.851455,4
0.851456,4
0.851457,4
0.851458,4
0.851459,4
0.85146,4
0.851461,4
0.851462,4
0.851463,4
0.851464,4
0.851465,4
0.851466,4
0.851467,4
0.851468,4
0.851469,4
0.85147,4
0.851471,4
0.851472,4
0.851473,4
0.851474,4
0.851475,4
0.851476,4
0.851477,4
0.851478,4
0.851479,4
0.85148,4
0.851481,4
0.851482,4
0.851483,4
0.851484,4
0.851485,4
0.851486,4
0.851487,4
0.851488,4
0.851489,4
0.85149,4
0.851491,4
0.851492,4
0.851493,4
0.851494,4
0.851495,4
0.851496,4
0.851497,4
0.851498,4
0.851499,4
0.8515,4
0.851501,4
0.851502,4
0.851503,4
0.851504,4
0.851505,4
0.851506,4
0.851507,4
0.851508,4
0.851509,4
0.85151,4
0.851511,4
0.851512,4
0.851513,4
0.851514,4
0.851515,4
0.851516,4
0.851517,4
0.851518,4
0.851519,4
0.85152,4
0.851521,4
0.851522,4
0.851523,4
0.851524,4
0.851525,4
0.851526,4
0.851527,4
0.851528,4
0.851529,4
0.85153,4
0.851531,4
0.851532,4
0.851533,4
0.851534,4
0.851535,4
0.851536,4
0.851537,4
0.851538,4
0.851539,4
0.85154,4
0.851541,4
0.851542,4
0.851543,4
0.851544,4
0.851545,4
0.851546,4
0.851547,4
0.851548,4
0.851549,4
0.85155,4
0.851551,4
0.851552,4
0.851553,4
0.851554,4
0.851555,4
0.851556,4
0.851557,4
0.851558,4
0.851559,4
0.85156,4
0.851561,4
0.851562,4
0.851563,4
0.851564,4
0.851565,4
0.851566,4
0.851567,4
0.851568,4
0.851569,4
0.85157,4
0.851571,4
0.851572,4
0.851573,4
0.851574,4
0.851575,4
0.851576,4
0.851577,4
0.851578,4
0.851579,4
0.85158,4
0.851581,4
0.851582,4
0.851583,4
0.851584,4
0.851585,4
0.851586,4
0.851587,4
0.851588,4
0.851589,4
0.85159,4
0.851591,4
0.851592,4
0.851593,4
0.851594,4
0.851595,4
0.851596,4
0.851597,4
0.851598,4
0.851599,4
0.8516,4
0.851601,4
0.851602,4
0.851603,4
0.851604,4
0.851605,4
0.851606,4
0.851607,4
0.851608,4
0.851609,4
0.85161,4
0.851611,4
0.851612,4
0.851613,4
0.851614,4
0.851615,4
0.851616,4
0.851617,4
0.851618,4
0.851619,4
0.85162,4
0.851621,4
0.851622,4
0.851623,4
0.851624,4
0.851625,4
0.851626,4
0.851627,4
0.851628,4
0.851629,4
0.85163,4
0.851631,4
0.851632,4
0.851633,4
0.851634,4
0.851635,4
0.851636,4
0.851637,4
0.851638,4
0.851639,4
0.85164,4
0.851641,4
0.851642,4
0.851643,4
0.851644,4
0.851645,4
0.851646,4
0.851647,4
0.851648,4
0.851649,4
0.85165,4
0.851651,4
0.851652,4
0.851653,4
0.851654,4
0.851655,4
0.851656,4
0.851657,4
0.851658,4
0.851659,4
0.85166,4
0.851661,4
0.851662,4
0.851663,4
0.851664,4
0.851665,4
0.851666,4
0.851667,4
0.851668,4
0.851669,4
0.85167,4
0.851671,4
0.851672,4
0.851673,4
0.851674,4
0.851675,4
0.851676,4
0.851677,4
0.851678,4
0.851679,4
0.85168,4
0.851681,4
0.851682,4
0.851683,4
0.851684,4
0.851685,4
0.851686,4
0.851687,4
0.851688,4
0.851689,4
0.85169,4
0.851691,4
0.851692,4
0.851693,4
0.851694,4
0.851695,4
0.851696,4
0.851697,4
0.851698,4
0.851699,4
0.8517,4
0.851701,4
0.851702,4
0.851703,4
0.851704,4
0.851705,4
0.851706,4
0.851707,4
0.851708,4
0.851709,4
0.85171,4
0.851711,4
0.851712,4
0.851713,4
0.851714,4
0.851715,4
0.851716,4
0.851717,4
0.851718,4
0.851719,4
0.85172,4
0.851721,4
0.851722,4
0.851723,4
0.851724,4
0.851725,4
0.851726,4
0.851727,4
0.851728,4
0.851729,4
0.85173,4
0.851731,4
0.851732,4
0.851733,4
0.851734,4
0.851735,4
0.851736,4
0.851737,4
0.851738,4
0.851739,4
0.85174,4
0.851741,4
0.851742,4
0.851743,4
0.851744,4
0.851745,4
0.851746,4
0.851747,4
0.851748,4
0.851749,4
0.85175,4
0.851751,4
0.851752,4
0.851753,4
0.851754,4
0.851755,4
0.851756,4
0.851757,4
0.851758,4
0.851759,4
0.85176,4
0.851761,4
0.851762,4
0.851763,4
0.851764,4
0.851765,4
0.851766,4
0.851767,4
0.851768,4
0.851769,4
0.85177,4
0.851771,4
0.851772,4
0.851773,4
0.851774,4
0.851775,4
0.851776,4
0.851777,4
0.851778,4
0.851779,4
0.85178,4
0.851781,4
0.851782,4
0.851783,4
0.851784,4
0.851785,4
0.851786,4
0.851787,4
0.851788,4
0.851789,4
0.85179,4
0.851791,4
0.851792,4
0.851793,4
0.851794,4
0.851795,4
0.851796,4
0.851797,4
0.851798,4
0.851799,4
0.8518,4
0.851801,4
0.851802,4
0.851803,4
0.851804,4
0.851805,4
0.851806,4
0.851807,4
0.851808,4
0.851809,4
0.85181,4
0.851811,4
0.851812,4
0.851813,4
0.851814,4
0.851815,4
0.851816,4
0.851817,4
0.851818,4
0.851819,4
0.85182,4
0.851821,4
0.851822,4
0.851823,4
0.851824,4
0.851825,4
0.851826,4
0.851827,4
0.851828,4
0.851829,4
0.85183,4
0.851831,4
0.851832,4
0.851833,4
0.851834,4
0.851835,4
0.851836,4
0.851837,4
0.851838,4
0.851839,4
0.85184,4
0.851841,4
0.851842,4
0.851843,4
0.851844,4
0.851845,4
0.851846,4
0.851847,4
0.851848,4
0.851849,4
0.85185,4
0.851851,4
0.851852,4
0.851853,4
0.851854,4
0.851855,4
0.851856,4
0.851857,4
0.851858,4
0.851859,4
0.85186,4
0.851861,4
0.851862,4
0.851863,4
0.851864,4
0.851865,4
0.851866,4
0.851867,4
0.851868,4
0.851869,4
0.85187,4
0.851871,4
0.851872,4
0.851873,4
0.851874,4
0.851875,4
0.851876,4
0.851877,4
0.851878,4
0.851879,4
0.85188,4
0.851881,4
0.851882,4
0.851883,4
0.851884,4
0.851885,4
0.851886,4
0.851887,4
0.851888,4
0.851889,4
0.85189,4
0.851891,4
0.851892,4
0.851893,4
0.851894,4
0.851895,4
0.851896,4
0.851897,4
0.851898,4
0.851899,4
0.8519,4
0.851901,4
0.851902,4
0.851903,4
0.851904,4
0.851905,4
0.851906,4
0.851907,4
0.851908,4
0.851909,4
0.85191,4
0.851911,4
0.851912,4
0.851913,4
0.851914,4
0.851915,4
0.851916,4
0.851917,4
0.851918,4
0.851919,4
0.85192,4
0.851921,4
0.851922,4
0.851923,4
0.851924,4
0.851925,4
0.851926,4
0.851927,4
0.851928,4
0.851929,4
0.85193,4
0.851931,4
0.851932,4
0.851933,4
0.851934,4
0.851935,4
0.851936,4
0.851937,4
0.851938,4
0.851939,4
0.85194,4
0.851941,4
0.851942,4
0.851943,4
0.851944,4
0.851945,4
0.851946,4
0.851947,4
0.851948,4
0.851949,4
0.85195,4
0.851951,4
0.851952,4
0.851953,4
0.851954,4
0.851955,4
0.851956,4
0.851957,4
0.851958,4
0.851959,4
0.85196,4
0.851961,4
0.851962,4
0.851963,4
0.851964,4
0.851965,4
0.851966,4
0.851967,4
0.851968,4
0.851969,4
0.85197,4
0.851971,4
0.851972,4
0.851973,4
0.851974,4
0.851975,4
0.851976,4
0.851977,4
0.851978,4
0.851979,4
0.85198,4
0.851981,4
0.851982,4
0.851983,4
0.851984,4
0.851985,4
0.851986,4
0.851987,4
0.851988,4
0.851989,4
0.85199,4
0.851991,4
0.851992,4
0.851993,4
0.851994,4
0.851995,4
0.851996,4
0.851997,4
0.851998,4
0.851999,4
0.852,4
0.852001,4
0.852002,4
0.852003,4
0.852004,4
0.852005,4
0.852006,4
0.852007,4
0.852008,4
0.852009,4
0.85201,4
0.852011,4
0.852012,4
0.852013,4
0.852014,4
0.852015,4
0.852016,4
0.852017,4
0.852018,4
0.852019,4
0.85202,4
0.852021,4
0.852022,4
0.852023,4
0.852024,4
0.852025,4
0.852026,4
0.852027,4
0.852028,4
0.852029,4
0.85203,4
0.852031,4
0.852032,4
0.852033,4
0.852034,4
0.852035,4
0.852036,4
0.852037,4
0.852038,4
0.852039,4
0.85204,4
0.852041,4
0.852042,4
0.852043,4
0.852044,4
0.852045,4
0.852046,4
0.852047,4
0.852048,4
0.852049,4
0.85205,4
0.852051,4
0.852052,4
0.852053,4
0.852054,4
0.852055,4
0.852056,4
0.852057,4
0.852058,4
0.852059,4
0.85206,4
0.852061,4
0.852062,4
0.852063,4
0.852064,4
0.852065,4
0.852066,4
0.852067,4
0.852068,4
0.852069,4
0.85207,4
0.852071,4
0.852072,4
0.852073,4
0.852074,4
0.852075,4
0.852076,4
0.852077,4
0.852078,4
0.852079,4
0.85208,4
0.852081,4
0.852082,4
0.852083,4
0.852084,4
0.852085,4
0.852086,4
0.852087,4
0.852088,4
0.852089,4
0.85209,4
0.852091,4
0.852092,4
0.852093,4
0.852094,4
0.852095,4
0.852096,4
0.852097,4
0.852098,4
0.852099,4
0.8521,4
0.852101,4
0.852102,4
0.852103,4
0.852104,4
0.852105,4
0.852106,4
0.852107,4
0.852108,4
0.852109,4
0.85211,4
0.852111,4
0.852112,4
0.852113,4
0.852114,4
0.852115,4
0.852116,4
0.852117,4
0.852118,4
0.852119,4
0.85212,4
0.852121,4
0.852122,4
0.852123,4
0.852124,4
0.852125,4
0.852126,4
0.852127,4
0.852128,4
0.852129,4
0.85213,4
0.852131,4
0.852132,4
0.852133,4
0.852134,4
0.852135,4
0.852136,4
0.852137,4
0.852138,4
0.852139,4
0.85214,4
0.852141,4
0.852142,4
0.852143,4
0.852144,4
0.852145,4
0.852146,4
0.852147,4
0.852148,4
0.852149,4
0.85215,4
0.852151,4
0.852152,4
0.852153,4
0.852154,4
0.852155,4
0.852156,4
0.852157,4
0.852158,4
0.852159,4
0.85216,4
0.852161,4
0.852162,4
0.852163,4
0.852164,4
0.852165,4
0.852166,4
0.852167,4
0.852168,4
0.852169,4
0.85217,4
0.852171,4
0.852172,4
0.852173,4
0.852174,4
0.852175,4
0.852176,4
0.852177,4
0.852178,4
0.852179,4
0.85218,4
0.852181,4
0.852182,4
0.852183,4
0.852184,4
0.852185,4
0.852186,4
0.852187,4
0.852188,4
0.852189,4
0.85219,4
0.852191,4
0.852192,4
0.852193,4
0.852194,4
0.852195,4
0.852196,4
0.852197,4
0.852198,4
0.852199,4
0.8522,4
0.852201,4
0.852202,4
0.852203,4
0.852204,4
0.852205,4
0.852206,4
0.852207,4
0.852208,4
0.852209,4
0.85221,4
0.852211,4
0.852212,4
0.852213,4
0.852214,4
0.852215,4
0.852216,4
0.852217,4
0.852218,4
0.852219,4
0.85222,4
0.852221,4
0.852222,4
0.852223,4
0.852224,4
0.852225,4
0.852226,4
0.852227,4
0.852228,4
0.852229,4
0.85223,4
0.852231,4
0.852232,4
0.852233,4
0.852234,4
0.852235,4
0.852236,4
0.852237,4
0.852238,4
0.852239,4
0.85224,4
0.852241,4
0.852242,4
0.852243,4
0.852244,4
0.852245,4
0.852246,4
0.852247,4
0.852248,4
0.852249,4
0.85225,4
0.852251,4
0.852252,4
0.852253,4
0.852254,4
0.852255,4
0.852256,4
0.852257,4
0.852258,4
0.852259,4
0.85226,4
0.852261,4
0.852262,4
0.852263,4
0.852264,4
0.852265,4
0.852266,4
0.852267,4
0.852268,4
0.852269,4
0.85227,4
0.852271,4
0.852272,4
0.852273,4
0.852274,4
0.852275,4
0.852276,4
0.852277,4
0.852278,4
0.852279,4
0.85228,4
0.852281,4
0.852282,4
0.852283,4
0.852284,4
0.852285,4
0.852286,4
0.852287,4
0.852288,4
0.852289,4
0.85229,4
0.852291,4
0.852292,4
0.852293,4
0.852294,4
0.852295,4
0.852296,4
0.852297,4
0.852298,4
0.852299,4
0.8523,4
0.852301,4
0.852302,4
0.852303,4
0.852304,4
0.852305,4
0.852306,4
0.852307,4
0.852308,4
0.852309,4
0.85231,4
0.852311,4
0.852312,4
0.852313,4
0.852314,4
0.852315,4
0.852316,4
0.852317,4
0.852318,4
0.852319,4
0.85232,4
0.852321,4
0.852322,4
0.852323,4
0.852324,4
0.852325,4
0.852326,4
0.852327,4
0.852328,4
0.852329,4
0.85233,4
0.852331,4
0.852332,4
0.852333,4
0.852334,4
0.852335,4
0.852336,4
0.852337,4
0.852338,4
0.852339,4
0.85234,4
0.852341,4
0.852342,4
0.852343,4
0.852344,4
0.852345,4
0.852346,4
0.852347,4
0.852348,4
0.852349,4
0.85235,4
0.852351,4
0.852352,4
0.852353,4
0.852354,4
0.852355,4
0.852356,4
0.852357,4
0.852358,4
0.852359,4
0.85236,4
0.852361,4
0.852362,4
0.852363,4
0.852364,4
0.852365,4
0.852366,4
0.852367,4
0.852368,4
0.852369,4
0.85237,4
0.852371,4
0.852372,4
0.852373,4
0.852374,4
0.852375,4
0.852376,4
0.852377,4
0.852378,4
0.852379,4
0.85238,4
0.852381,4
0.852382,4
0.852383,4
0.852384,4
0.852385,4
0.852386,4
0.852387,4
0.852388,4
0.852389,4
0.85239,4
0.852391,4
0.852392,4
0.852393,4
0.852394,4
0.852395,4
0.852396,4
0.852397,4
0.852398,4
0.852399,4
0.8524,4
0.852401,4
0.852402,4
0.852403,4
0.852404,4
0.852405,4
0.852406,4
0.852407,4
0.852408,4
0.852409,4
0.85241,4
0.852411,4
0.852412,4
0.852413,4
0.852414,4
0.852415,4
0.852416,4
0.852417,4
0.852418,4
0.852419,4
0.85242,4
0.852421,4
0.852422,4
0.852423,4
0.852424,4
0.852425,4
0.852426,4
0.852427,4
0.852428,4
0.852429,4
0.85243,4
0.852431,4
0.852432,4
0.852433,4
0.852434,4
0.852435,4
0.852436,4
0.852437,4
0.852438,4
0.852439,4
0.85244,4
0.852441,4
0.852442,4
0.852443,4
0.852444,4
0.852445,4
0.852446,4
0.852447,4
0.852448,4
0.852449,4
0.85245,4
0.852451,4
0.852452,4
0.852453,4
0.852454,4
0.852455,4
0.852456,4
0.852457,4
0.852458,4
0.852459,4
0.85246,4
0.852461,4
0.852462,4
0.852463,4
0.852464,4
0.852465,4
0.852466,4
0.852467,4
0.852468,4
0.852469,4
0.85247,4
0.852471,4
0.852472,4
0.852473,4
0.852474,4
0.852475,4
0.852476,4
0.852477,4
0.852478,4
0.852479,4
0.85248,4
0.852481,4
0.852482,4
0.852483,4
0.852484,4
0.852485,4
0.852486,4
0.852487,4
0.852488,4
0.852489,4
0.85249,4
0.852491,4
0.852492,4
0.852493,4
0.852494,4
0.852495,4
0.852496,4
0.852497,4
0.852498,4
0.852499,4
0.8525,4
0.852501,4
0.852502,4
0.852503,4
0.852504,4
0.852505,4
0.852506,4
0.852507,4
0.852508,4
0.852509,4
0.85251,4
0.852511,4
0.852512,4
0.852513,4
0.852514,4
0.852515,4
0.852516,4
0.852517,4
0.852518,4
0.852519,4
0.85252,4
0.852521,4
0.852522,4
0.852523,4
0.852524,4
0.852525,4
0.852526,4
0.852527,4
0.852528,4
0.852529,4
0.85253,4
0.852531,4
0.852532,4
0.852533,4
0.852534,4
0.852535,4
0.852536,4
0.852537,4
0.852538,4
0.852539,4
0.85254,4
0.852541,4
0.852542,4
0.852543,4
0.852544,4
0.852545,4
0.852546,4
0.852547,4
0.852548,4
0.852549,4
0.85255,4
0.852551,4
0.852552,4
0.852553,4
0.852554,4
0.852555,4
0.852556,4
0.852557,4
0.852558,4
0.852559,4
0.85256,4
0.852561,4
0.852562,4
0.852563,4
0.852564,4
0.852565,4
0.852566,4
0.852567,4
0.852568,4
0.852569,4
0.85257,4
0.852571,4
0.852572,4
0.852573,4
0.852574,4
0.852575,4
0.852576,4
0.852577,4
0.852578,4
0.852579,4
0.85258,4
0.852581,4
0.852582,4
0.852583,4
0.852584,4
0.852585,4
0.852586,4
0.852587,4
0.852588,4
0.852589,4
0.85259,4
0.852591,4
0.852592,4
0.852593,4
0.852594,4
0.852595,4
0.852596,4
0.852597,4
0.852598,4
0.852599,4
0.8526,4
0.852601,4
0.852602,4
0.852603,4
0.852604,4
0.852605,4
0.852606,4
0.852607,4
0.852608,4
0.852609,4
0.85261,4
0.852611,4
0.852612,4
0.852613,4
0.852614,4
0.852615,4
0.852616,4
0.852617,4
0.852618,4
0.852619,4
0.85262,4
0.852621,4
0.852622,4
0.852623,4
0.852624,4
0.852625,4
0.852626,4
0.852627,4
0.852628,4
0.852629,4
0.85263,4
0.852631,4
0.852632,4
0.852633,4
0.852634,4
0.852635,4
0.852636,4
0.852637,4
0.852638,4
0.852639,4
0.85264,4
0.852641,4
0.852642,4
0.852643,4
0.852644,4
0.852645,4
0.852646,4
0.852647,4
0.852648,4
0.852649,4
0.85265,4
0.852651,4
0.852652,4
0.852653,4
0.852654,4
0.852655,4
0.852656,4
0.852657,4
0.852658,4
0.852659,4
0.85266,4
0.852661,4
0.852662,4
0.852663,4
0.852664,4
0.852665,4
0.852666,4
0.852667,4
0.852668,4
0.852669,4
0.85267,4
0.852671,4
0.852672,4
0.852673,4
0.852674,4
0.852675,4
0.852676,4
0.852677,4
0.852678,4
0.852679,4
0.85268,4
0.852681,4
0.852682,4
0.852683,4
0.852684,4
0.852685,4
0.852686,4
0.852687,4
0.852688,4
0.852689,4
0.85269,4
0.852691,4
0.852692,4
0.852693,4
0.852694,4
0.852695,4
0.852696,4
0.852697,4
0.852698,4
0.852699,4
0.8527,4
0.852701,4
0.852702,4
0.852703,4
0.852704,4
0.852705,4
0.852706,4
0.852707,4
0.852708,4
0.852709,4
0.85271,4
0.852711,4
0.852712,4
0.852713,4
0.852714,4
0.852715,4
0.852716,4
0.852717,4
0.852718,4
0.852719,4
0.85272,4
0.852721,4
0.852722,4
0.852723,4
0.852724,4
0.852725,4
0.852726,4
0.852727,4
0.852728,4
0.852729,4
0.85273,4
0.852731,4
0.852732,4
0.852733,4
0.852734,4
0.852735,4
0.852736,4
0.852737,4
0.852738,4
0.852739,4
0.85274,4
0.852741,4
0.852742,4
0.852743,4
0.852744,4
0.852745,4
0.852746,4
0.852747,4
0.852748,4
0.852749,4
0.85275,4
0.852751,4
0.852752,4
0.852753,4
0.852754,4
0.852755,4
0.852756,4
0.852757,4
0.852758,4
0.852759,4
0.85276,4
0.852761,4
0.852762,4
0.852763,4
0.852764,4
0.852765,4
0.852766,4
0.852767,4
0.852768,4
0.852769,4
0.85277,4
0.852771,4
0.852772,4
0.852773,4
0.852774,4
0.852775,4
0.852776,4
0.852777,4
0.852778,4
0.852779,4
0.85278,4
0.852781,4
0.852782,4
0.852783,4
0.852784,4
0.852785,4
0.852786,4
0.852787,4
0.852788,4
0.852789,4
0.85279,4
0.852791,4
0.852792,4
0.852793,4
0.852794,4
0.852795,4
0.852796,4
0.852797,4
0.852798,4
0.852799,4
0.8528,4
0.852801,4
0.852802,4
0.852803,4
0.852804,4
0.852805,4
0.852806,4
0.852807,4
0.852808,4
0.852809,4
0.85281,4
0.852811,4
0.852812,4
0.852813,4
0.852814,4
0.852815,4
0.852816,4
0.852817,4
0.852818,4
0.852819,4
0.85282,4
0.852821,4
0.852822,4
0.852823,4
0.852824,4
0.852825,4
0.852826,4
0.852827,4
0.852828,4
0.852829,4
0.85283,4
0.852831,4
0.852832,4
0.852833,4
0.852834,4
0.852835,4
0.852836,4
0.852837,4
0.852838,4
0.852839,4
0.85284,4
0.852841,4
0.852842,4
0.852843,4
0.852844,4
0.852845,4
0.852846,4
0.852847,4
0.852848,4
0.852849,4
0.85285,4
0.852851,4
0.852852,4
0.852853,4
0.852854,4
0.852855,4
0.852856,4
0.852857,4
0.852858,4
0.852859,4
0.85286,4
0.852861,4
0.852862,4
0.852863,4
0.852864,4
0.852865,4
0.852866,4
0.852867,4
0.852868,4
0.852869,4
0.85287,4
0.852871,4
0.852872,4
0.852873,4
0.852874,4
0.852875,4
0.852876,4
0.852877,4
0.852878,4
0.852879,4
0.85288,4
0.852881,4
0.852882,4
0.852883,4
0.852884,4
0.852885,4
0.852886,4
0.852887,4
0.852888,4
0.852889,4
0.85289,4
0.852891,4
0.852892,4
0.852893,4
0.852894,4
0.852895,4
0.852896,4
0.852897,4
0.852898,4
0.852899,4
0.8529,4
0.852901,4
0.852902,4
0.852903,4
0.852904,4
0.852905,4
0.852906,4
0.852907,4
0.852908,4
0.852909,4
0.85291,4
0.852911,4
0.852912,4
0.852913,4
0.852914,4
0.852915,4
0.852916,4
0.852917,4
0.852918,4
0.852919,4
0.85292,4
0.852921,4
0.852922,4
0.852923,4
0.852924,4
0.852925,4
0.852926,4
0.852927,4
0.852928,4
0.852929,4
0.85293,4
0.852931,4
0.852932,4
0.852933,4
0.852934,4
0.852935,4
0.852936,4
0.852937,4
0.852938,4
0.852939,4
0.85294,4
0.852941,4
0.852942,4
0.852943,4
0.852944,4
0.852945,4
0.852946,4
0.852947,4
0.852948,4
0.852949,4
0.85295,4
0.852951,4
0.852952,4
0.852953,4
0.852954,4
0.852955,4
0.852956,4
0.852957,4
0.852958,4
0.852959,4
0.85296,4
0.852961,4
0.852962,4
0.852963,4
0.852964,4
0.852965,4
0.852966,4
0.852967,4
0.852968,4
0.852969,4
0.85297,4
0.852971,4
0.852972,4
0.852973,4
0.852974,4
0.852975,4
0.852976,4
0.852977,4
0.852978,4
0.852979,4
0.85298,4
0.852981,4
0.852982,4
0.852983,4
0.852984,4
0.852985,4
0.852986,4
0.852987,4
0.852988,4
0.852989,4
0.85299,4
0.852991,4
0.852992,4
0.852993,4
0.852994,4
0.852995,4
0.852996,4
0.852997,4
0.852998,4
0.852999,4
0.853,4
0.853001,4
0.853002,4
0.853003,4
0.853004,4
0.853005,4
0.853006,4
0.853007,4
0.853008,4
0.853009,4
0.85301,4
0.853011,4
0.853012,4
0.853013,4
0.853014,4
0.853015,4
0.853016,4
0.853017,4
0.853018,4
0.853019,4
0.85302,4
0.853021,4
0.853022,4
0.853023,4
0.853024,4
0.853025,4
0.853026,4
0.853027,4
0.853028,4
0.853029,4
0.85303,4
0.853031,4
0.853032,4
0.853033,4
0.853034,4
0.853035,4
0.853036,4
0.853037,4
0.853038,4
0.853039,4
0.85304,4
0.853041,4
0.853042,4
0.853043,4
0.853044,4
0.853045,4
0.853046,4
0.853047,4
0.853048,4
0.853049,4
0.85305,4
0.853051,4
0.853052,4
0.853053,4
0.853054,4
0.853055,4
0.853056,4
0.853057,4
0.853058,4
0.853059,4
0.85306,4
0.853061,4
0.853062,4
0.853063,4
0.853064,4
0.853065,4
0.853066,4
0.853067,4
0.853068,4
0.853069,4
0.85307,4
0.853071,4
0.853072,4
0.853073,4
0.853074,4
0.853075,4
0.853076,4
0.853077,4
0.853078,4
0.853079,4
0.85308,4
0.853081,4
0.853082,4
0.853083,4
0.853084,4
0.853085,4
0.853086,4
0.853087,4
0.853088,4
0.853089,4
0.85309,4
0.853091,4
0.853092,4
0.853093,4
0.853094,4
0.853095,4
0.853096,4
0.853097,4
0.853098,4
0.853099,4
0.8531,4
0.853101,4
0.853102,4
0.853103,4
0.853104,4
0.853105,4
0.853106,4
0.853107,4
0.853108,4
0.853109,4
0.85311,4
0.853111,4
0.853112,4
0.853113,4
0.853114,4
0.853115,4
0.853116,4
0.853117,4
0.853118,4
0.853119,4
0.85312,4
0.853121,4
0.853122,4
0.853123,4
0.853124,4
0.853125,4
0.853126,4
0.853127,4
0.853128,4
0.853129,4
0.85313,4
0.853131,4
0.853132,4
0.853133,4
0.853134,4
0.853135,4
0.853136,4
0.853137,4
0.853138,4
0.853139,4
0.85314,4
0.853141,4
0.853142,4
0.853143,4
0.853144,4
0.853145,4
0.853146,4
0.853147,4
0.853148,4
0.853149,4
0.85315,4
0.853151,4
0.853152,4
0.853153,4
0.853154,4
0.853155,4
0.853156,4
0.853157,4
0.853158,4
0.853159,4
0.85316,4
0.853161,4
0.853162,4
0.853163,4
0.853164,4
0.853165,4
0.853166,4
0.853167,4
0.853168,4
0.853169,4
0.85317,4
0.853171,4
0.853172,4
0.853173,4
0.853174,4
0.853175,4
0.853176,4
0.853177,4
0.853178,4
